State,City,Credit Balance,Checking Account Number,Zip,First Name,Credit Limit,Last Name,Savings Balance,Phone Number,ID,PIN,Savings Account Number,Date of Birth,Credit Account Number,Credit Score,Address,Checking Balance
TX,El Paso,132.35,1000856,79999,Kristine,600,Smith,6735.08,(915) 123-4567,856,7605,2000856,1/10/65,3000856,519,101 Random Rd.,1624.2
TX,El Paso,15.28,1000553,79999,Dakota,300,Harper,1869.38,(915) 123-4567,553,7863,2000553,10/1/63,3000553,441,101 Random Rd.,1590.09
TX,El Paso,168.58,1000126,79999,Monica,600,Davenport,20266.74,(915) 123-4567,126,1397,2000126,6/18/49,3000126,579,101 Random Rd.,1864.32
TX,El Paso,135.79,1000491,79999,Joe,500,Cochran,12010.73,(915) 123-4567,491,4566,2000491,10/20/47,3000491,508,101 Random Rd.,1832.85
TX,El Paso,114.24,1000124,79999,Brian,600,Andrews,11699.38,(915) 123-4567,124,1491,2000124,1/4/74,3000124,504,101 Random Rd.,1612.48
TX,El Paso,345.78,1000138,79999,Thomas,6900,Clark,19176.81,(915) 123-4567,138,9155,2000138,1/22/28,3000138,728,101 Random Rd.,1732.53
TX,El Paso,720.84,1000484,79999,Samantha,24000,Cooper,3246.23,(915) 123-4567,484,5211,2000484,10/27/28,3000484,814,101 Random Rd.,1866.22
TX,El Paso,2064.21,1000748,79999,Brittney,8600,Daniel,13189.35,(915) 123-4567,748,6354,2000748,11/17/74,3000748,755,101 Random Rd.,1925.52
TX,El Paso,68.86,1000612,79999,Andrew,400,Mcclure,9471.23,(915) 123-4567,612,8154,2000612,1/16/20,3000612,384,101 Random Rd.,1549.84
TX,El Paso,920.38,1000825,79999,Ernest,4000,Bentley,5551.55,(915) 123-4567,825,9565,2000825,8/14/30,3000825,585,101 Random Rd.,2309.6
TX,El Paso,72.5,1000423,79999,Randy,400,Keller,4694.29,(915) 123-4567,423,5128,2000423,3/29/48,3000423,316,101 Random Rd.,2456.19
TX,El Paso,1040.02,1000902,79999,Christina,6500,Carter,20856.1,(915) 123-4567,902,2970,2000902,4/27/17,3000902,680,101 Random Rd.,1687.79
TX,El Paso,25.15,1000896,79999,Barbara,100,Love,7535.54,(915) 123-4567,896,5371,2000896,9/27/28,3000896,467,101 Random Rd.,1949.79
TX,El Paso,64.48,1000307,79999,Laura,400,Smith,14822.93,(915) 123-4567,307,1412,2000307,11/4/95,3000307,540,101 Random Rd.,1686.87
TX,El Paso,45.27,1000399,79999,Jessica,500,Fernandez,4432.4,(915) 123-4567,399,1171,2000399,12/6/13,3000399,358,101 Random Rd.,2428.44
TX,El Paso,56.15,1000812,79999,Shawn,400,Lee,9493.21,(915) 123-4567,812,4476,2000812,5/24/53,3000812,376,101 Random Rd.,1802.23
TX,El Paso,54.78,1001012,79999,Carlos,600,Lynch,13807.83,(915) 123-4567,1012,3653,2001012,11/28/54,3001012,361,101 Random Rd.,2357.31
TX,El Paso,162.12,1000248,79999,Jessica,5400,Moore,18652.63,(915) 123-4567,248,2116,2000248,6/22/53,3000248,697,101 Random Rd.,1518.19
TX,El Paso,18.51,1000950,79999,Katherine,300,Mcdonald,24271.98,(915) 123-4567,950,6268,2000950,6/9/72,3000950,556,101 Random Rd.,2351.77
TX,El Paso,3298.97,1000684,79999,Anna,19400,Davis,19263.14,(915) 123-4567,684,9871,2000684,10/3/21,3000684,845,101 Random Rd.,2049.01
TX,El Paso,44.29,1000898,79999,Danielle,400,Chavez,5414.96,(915) 123-4567,898,6121,2000898,6/15/05,3000898,318,101 Random Rd.,1983.87
TX,El Paso,90,1000860,79999,Paul,600,Harmon,22462.26,(915) 123-4567,860,1607,2000860,9/18/34,3000860,367,101 Random Rd.,1881.96
TX,El Paso,234.55,1000231,79999,Paul,3900,Fisher,19864.78,(915) 123-4567,231,4122,2000231,4/30/16,3000231,646,101 Random Rd.,1965.59
TX,El Paso,549.6,1001019,79999,Tonya,6100,Elliott,20750.7,(915) 123-4567,1019,1260,2001019,12/19/15,3001019,679,101 Random Rd.,2225.61
TX,El Paso,1292.08,1000609,79999,Rick,7600,Parrish,14580.32,(915) 123-4567,609,7348,2000609,8/30/57,3000609,744,101 Random Rd.,1834.03
TX,El Paso,56.8,1000271,79999,Tanya,200,Davis,1745.55,(915) 123-4567,271,8178,2000271,11/1/99,3000271,571,101 Random Rd.,2064
TX,El Paso,1015.16,1000630,79999,Derek,3500,Lopez,19919.75,(915) 123-4567,630,1440,2000630,5/15/88,3000630,593,101 Random Rd.,1652.92
TX,El Paso,7.79,1000508,79999,Tami,100,Weaver,20700.55,(915) 123-4567,508,7195,2000508,2/7/19,3000508,341,101 Random Rd.,2050.76
TX,El Paso,26.02,1000502,79999,Amy,100,Mcpherson,8748.54,(915) 123-4567,502,6990,2000502,11/12/37,3000502,333,101 Random Rd.,1761.35
TX,El Paso,145.63,1000695,79999,Andrew,500,Atkins,3378.82,(915) 123-4567,695,7349,2000695,1/8/15,3000695,372,101 Random Rd.,2127.64
TX,El Paso,364.35,1000707,79999,John,5200,Davis,6150.88,(915) 123-4567,707,4199,2000707,8/12/98,3000707,688,101 Random Rd.,1984.43
TX,El Paso,36.01,1000087,79968,Alejandro,400,Yanez,6546.28,(915) 747-5000,87,1920,2000087,4/9/79,3000087,485,500 W. University Ave.,2314.37
TX,El Paso,22.41,1000594,79999,Anthony,200,Barber,6571.46,(915) 123-4567,594,6988,2000594,9/20/60,3000594,434,101 Random Rd.,2214.15
TX,El Paso,1242.97,1000830,79999,Michael,6900,Prince,4016.3,(915) 123-4567,830,1940,2000830,1/9/75,3000830,695,101 Random Rd.,2213.76
TX,El Paso,4940.57,1000506,79999,Hannah,24700,Maldonado,13897.57,(915) 123-4567,506,1257,2000506,1/1/16,3000506,843,101 Random Rd.,1741.91
TX,El Paso,114.66,1000583,79999,Andrew,600,Torres,7198.37,(915) 123-4567,583,7665,2000583,2/3/75,3000583,397,101 Random Rd.,1952.49
TX,El Paso,1136.38,1001020,79999,Mark,14200,Butler,17427.17,(915) 123-4567,1020,3486,2001020,8/23/80,3001020,783,101 Random Rd.,1714.6
TX,El Paso,0.99,1000878,79999,Jennifer,200,Davidson,23905.14,(915) 123-4567,878,9224,2000878,10/10/02,3000878,347,101 Random Rd.,1743.63
TX,El Paso,108.04,1000640,79999,Luis,400,Johnson,9211.26,(915) 123-4567,640,5560,2000640,3/14/16,3000640,577,101 Random Rd.,1505.37
TX,El Paso,52.44,1000204,79999,Molly,400,Cohen,5250.25,(915) 123-4567,204,4331,2000204,5/9/18,3000204,455,101 Random Rd.,1589.08
TX,El Paso,105.75,1000586,79999,James,500,Morgan,16418.85,(915) 123-4567,586,3975,2000586,9/11/48,3000586,530,101 Random Rd.,2446.77
TX,El Paso,100.54,1000207,79999,Amanda,500,Miller,5684.52,(915) 123-4567,207,1829,2000207,11/9/98,3000207,483,101 Random Rd.,2094.08
TX,El Paso,115.32,1000938,79999,Carol,2300,Elliott,938.06,(915) 123-4567,938,8520,2000938,6/25/01,3000938,656,101 Random Rd.,1879.16
TX,El Paso,48.06,1000405,79999,Sean,200,Hull,14593.31,(915) 123-4567,405,2785,2000405,3/6/02,3000405,560,101 Random Rd.,2149.4
TX,El Paso,32.43,1000629,79999,Colleen,400,Sanchez,17739.11,(915) 123-4567,629,1225,2000629,10/25/87,3000629,323,101 Random Rd.,1941.39
TX,El Paso,90.99,1000150,79999,Derrick,300,Grant,11844.63,(915) 123-4567,150,2479,2000150,10/4/16,3000150,472,101 Random Rd.,1956.88
TX,El Paso,81.23,1000192,79999,Jeremy,300,Morris,889.46,(915) 123-4567,192,4225,2000192,6/14/62,3000192,351,101 Random Rd.,1904.28
TX,El Paso,63.7,1000037,79968,Daniel,900,Mejia,22292.07,(915) 747-5000,37,8456,2000037,3/29/63,3000037,608,500 W. University Ave.,2132.68
TX,El Paso,740.58,1000190,79999,James,7400,Hammond,15147.11,(915) 123-4567,190,1903,2000190,2/5/73,3000190,678,101 Random Rd.,1806.06
TX,El Paso,792.92,1000598,79999,Darin,6600,Baker,1312.72,(915) 123-4567,598,4930,2000598,2/15/65,3000598,696,101 Random Rd.,1613.26
TX,El Paso,21.54,1000177,79999,Shannon,100,Holden,6970.18,(915) 123-4567,177,9994,2000177,6/28/59,3000177,551,101 Random Rd.,1917.78
TX,El Paso,144.5,1001031,79999,Kimberly,600,Harris,1280.85,(915) 123-4567,1031,5105,2001031,11/24/38,3001031,495,101 Random Rd.,2454.29
CA,Anaheim,8.11,1000011,92802,Aladdin,200,Disney,5247.12,(714) 781-4636,11,3510,2000011,2/24/71,3000011,450,1313 Disneyland Dr.,1692.24
TX,El Paso,54.95,1000350,79999,Sarah,1800,Mosley,15640.32,(915) 123-4567,350,1671,2000350,4/27/30,3000350,584,101 Random Rd.,1768
TX,El Paso,6.73,1000069,79968,Miguel,600,Ortiz,11010.43,(915) 747-5000,69,7595,2000069,8/7/06,3000069,488,500 W. University Ave.,2446.21
TX,El Paso,10.29,1000660,79999,Steven,500,Hartman,2513.91,(915) 123-4567,660,4610,2000660,11/3/71,3000660,527,101 Random Rd.,1788.98
TX,El Paso,627.69,1000379,79999,Shane,5700,Arnold,13130.94,(915) 123-4567,379,9833,2000379,9/9/11,3000379,677,101 Random Rd.,2373.8
TX,El Paso,81.59,1000564,79999,Ricky,300,Gardner,7978.94,(915) 123-4567,564,7839,2000564,10/12/63,3000564,354,101 Random Rd.,2089.79
TX,El Paso,30.64,1000969,79999,Jeremy,300,Rocha,9077.75,(915) 123-4567,969,6307,2000969,6/12/62,3000969,339,101 Random Rd.,2035.52
TX,El Paso,1148.11,1000394,79999,Keith,4100,Ellis,9054.12,(915) 123-4567,394,3306,2000394,6/25/68,3000394,608,101 Random Rd.,1506.98
TX,El Paso,110.54,1000868,79999,Kenneth,500,House,6697.98,(915) 123-4567,868,2759,2000868,4/29/30,3000868,567,101 Random Rd.,1559.5
TX,El Paso,846.23,1000713,79999,Timothy,4700,Jones,11547.81,(915) 123-4567,713,2933,2000713,8/19/69,3000713,628,101 Random Rd.,1594.48
TX,El Paso,2688.75,1000972,79999,Terrence,9600,Dixon,17677.02,(915) 123-4567,972,5497,2000972,6/23/43,3000972,775,101 Random Rd.,1678.9
TX,El Paso,899.46,1000090,79999,Tom,3100,Perez,3434.56,(915) 123-4567,90,7840,2000090,10/31/61,3000090,585,101 Random Rd.,1762.26
TX,El Paso,756.3,1000674,79999,Alyssa,5400,Poole,16080.25,(915) 123-4567,674,8983,2000674,6/22/77,3000674,672,101 Random Rd.,1613.71
TX,El Paso,28.83,1000361,79999,Dakota,200,Bender,21505.64,(915) 123-4567,361,6585,2000361,1/29/56,3000361,543,101 Random Rd.,1902.03
TX,El Paso,238.65,1000173,79999,Sandra,11900,Rogers,14825.8,(915) 123-4567,173,8828,2000173,7/28/46,3000173,755,101 Random Rd.,1659.73
TX,El Paso,125.27,1000203,79999,Mark,500,Lozano,12515.69,(915) 123-4567,203,8821,2000203,4/11/67,3000203,391,101 Random Rd.,2370.45
CA,Anaheim,187.82,1000013,92802,Mufassa,18700,Disney,19749.79,(714) 781-4636,13,8761,2000013,1/27/76,3000013,807,1313 Disneyland Dr.,2065.37
TX,El Paso,60.7,1000855,79999,George,500,Gilbert,22796.66,(915) 123-4567,855,5466,2000855,9/27/49,3000855,572,101 Random Rd.,2493.78
TX,El Paso,84.41,1000339,79999,Ronald,1400,Kent,4043.81,(915) 123-4567,339,7968,2000339,6/25/51,3000339,611,101 Random Rd.,2150.56
TX,El Paso,96.26,1000745,79999,Jared,1600,Scott,18365.89,(915) 123-4567,745,7827,2000745,3/14/59,3000745,635,101 Random Rd.,1867.49
TX,El Paso,6580.21,1000593,79999,Anthony,23500,Brooks,14027.15,(915) 123-4567,593,1333,2000593,11/8/28,3000593,845,101 Random Rd.,2128.47
TX,El Paso,855.12,1000884,79999,Emily,9500,Cole,1688,(915) 123-4567,884,3732,2000884,1/14/54,3000884,779,101 Random Rd.,1740.05
TX,El Paso,140.16,1000483,79999,Julian,500,Gutierrez,16179.79,(915) 123-4567,483,2940,2000483,8/24/20,3000483,550,101 Random Rd.,2044.35
TX,El Paso,40.09,1000160,79999,Susan,400,Hill,23986.11,(915) 123-4567,160,2901,2000160,1/13/52,3000160,478,101 Random Rd.,2197.84
TX,El Paso,696.08,1000767,79999,Jennifer,5800,Evans,6895.37,(915) 123-4567,767,9419,2000767,2/28/15,3000767,695,101 Random Rd.,1793.26
TX,El Paso,65.27,1000736,79999,Michael,500,Cowan,4691.83,(915) 123-4567,736,4888,2000736,9/1/53,3000736,387,101 Random Rd.,1790.26
TX,El Paso,64.84,1000507,79999,Michaela,800,Miranda,15298.43,(915) 123-4567,507,1531,2000507,8/4/29,3000507,660,101 Random Rd.,1575.51
TX,El Paso,1173.55,1000509,79999,Edward,5100,Jackson,19843.19,(915) 123-4567,509,2351,2000509,10/28/55,3000509,720,101 Random Rd.,1990.62
TX,El Paso,12.93,1000311,79999,Gregory,200,Maxwell,4929.33,(915) 123-4567,311,2449,2000311,1/12/96,3000311,341,101 Random Rd.,2151.69
CA,Anaheim,44.71,1000009,92802,Ariel,400,Disney,16148.12,(714) 781-4636,9,2745,2000009,12/25/65,3000009,481,1313 Disneyland Dr.,1742.06
TX,El Paso,1125.25,1000161,79999,Lauren,12500,Neal,14885.66,(915) 123-4567,161,7350,2000161,9/29/84,3000161,784,101 Random Rd.,1983.15
TX,El Paso,0.92,1000403,79999,Allison,100,Cross,3958.1,(915) 123-4567,403,6954,2000403,1/4/04,3000403,372,101 Random Rd.,2326.31
TX,El Paso,102.94,1000526,79999,Christopher,600,Melendez,24785.6,(915) 123-4567,526,7163,2000526,4/17/12,3000526,445,101 Random Rd.,2388.76
TX,El Paso,100.57,1000581,79999,Dana,400,Jones,12720.43,(915) 123-4567,581,8993,2000581,8/22/76,3000581,470,101 Random Rd.,1868.06
TX,El Paso,24.77,1000302,79999,Bradley,300,Rodriguez,4037.16,(915) 123-4567,302,6374,2000302,3/11/35,3000302,381,101 Random Rd.,1603.47
TX,El Paso,0.91,1000497,79999,Brittany,7200,Nielsen,4904.54,(915) 123-4567,497,6814,2000497,9/18/64,3000497,681,101 Random Rd.,2195.35
TX,El Paso,1080.12,1000084,79968,Alan,12000,Verdin,11362.76,(915) 747-5000,84,5761,2000084,7/16/91,3000084,779,500 W. University Ave.,1945.91
TX,El Paso,384.69,1000891,79999,Jack,3200,Morgan,11431.57,(915) 123-4567,891,9124,2000891,4/20/55,3000891,637,101 Random Rd.,1747.99
TX,El Paso,5539.93,1000722,79999,Sean,19100,Hernandez,7807.03,(915) 123-4567,722,5940,2000722,8/8/14,3000722,810,101 Random Rd.,2388.3
TX,El Paso,20.21,1000314,79999,Lisa,500,Gaines,14003.31,(915) 123-4567,314,1253,2000314,5/4/15,3000314,391,101 Random Rd.,2003.33
TX,El Paso,80.86,1000752,79999,Anita,500,Fletcher,5932.43,(915) 123-4567,752,5379,2000752,1/4/93,3000752,320,101 Random Rd.,2377.07
TX,El Paso,0.83,1000206,79999,Donna,100,Allen,552.48,(915) 123-4567,206,3741,2000206,2/2/85,3000206,426,101 Random Rd.,2113.18
TX,El Paso,133.78,1000214,79999,Bridget,1900,Wagner,16207.76,(915) 123-4567,214,3152,2000214,9/1/44,3000214,634,101 Random Rd.,1587.55
TX,El Paso,938.52,1000880,79999,Brett,13400,Wallace,6326.3,(915) 123-4567,880,5935,2000880,9/24/75,3000880,767,101 Random Rd.,1523.97
TX,El Paso,1150.4,1000122,79999,James,4600,King,13337.51,(915) 123-4567,122,6673,2000122,10/12/01,3000122,631,101 Random Rd.,2075.46
TX,El Paso,220.99,1000411,79999,Rachel,4400,Roberson,19477.56,(915) 123-4567,411,4315,2000411,12/26/71,3000411,646,101 Random Rd.,2382.52
TX,El Paso,90.12,1000313,79999,Matthew,600,Campbell,7922.56,(915) 123-4567,313,1322,2000313,12/6/62,3000313,568,101 Random Rd.,2105.01
TX,El Paso,20.29,1000540,79999,Richard,100,Edwards,5549.37,(915) 123-4567,540,4681,2000540,1/22/77,3000540,387,101 Random Rd.,2122.14
TX,El Paso,4.68,1000175,79999,Andrew,400,Garcia,21040.11,(915) 123-4567,175,6483,2000175,1/1/69,3000175,369,101 Random Rd.,1661.23
TX,El Paso,506.65,1000886,79999,Joseph,2300,Davis,10390.4,(915) 123-4567,886,4456,2000886,2/22/92,3000886,634,101 Random Rd.,2197.82
TX,El Paso,36.46,1000866,79999,Christian,300,Ellis,14064.32,(915) 123-4567,866,8126,2000866,10/6/30,3000866,498,101 Random Rd.,1999.3
TX,El Paso,3195.61,1000801,79999,Michelle,21300,Oliver,951.85,(915) 123-4567,801,2619,2000801,1/20/42,3000801,812,101 Random Rd.,2229.07
TX,El Paso,51.84,1000527,79999,Nancy,300,Robles,6597.35,(915) 123-4567,527,7203,2000527,8/20/08,3000527,367,101 Random Rd.,1730.23
TX,El Paso,39.21,1000680,79999,Linda,300,Rodriguez,9826.96,(915) 123-4567,680,9567,2000680,7/19/93,3000680,402,101 Random Rd.,2495.75
TX,El Paso,597.34,1000489,79999,Jose,19900,Evans,9435.46,(915) 123-4567,489,2374,2000489,10/27/35,3000489,835,101 Random Rd.,2186.01
TX,El Paso,50.3,1000420,79999,Anthony,5000,Hunter,1181.67,(915) 123-4567,420,2976,2000420,5/27/48,3000420,711,101 Random Rd.,1695.87
TX,El Paso,91.33,1000641,79999,Krista,1300,Lambert,23228.96,(915) 123-4567,641,8830,2000641,5/6/45,3000641,619,101 Random Rd.,2339.47
TX,El Paso,25.82,1000253,79999,David,100,Wright,22646.93,(915) 123-4567,253,7109,2000253,12/5/98,3000253,472,101 Random Rd.,1887.47
TX,El Paso,6.1,1000779,79999,Hayden,600,Mcdaniel,17503.39,(915) 123-4567,779,9247,2000779,10/17/65,3000779,351,101 Random Rd.,2180.86
TX,El Paso,84.69,1000218,79999,Cesar,300,Jones,14098.79,(915) 123-4567,218,6734,2000218,1/15/32,3000218,525,101 Random Rd.,2312.65
TX,El Paso,1690.61,1000831,79999,Craig,6500,Fleming,3444.96,(915) 123-4567,831,1381,2000831,6/4/86,3000831,674,101 Random Rd.,1970.15
TX,El Paso,1926.41,1000617,79999,Janet,10700,Hughes,13510.51,(915) 123-4567,617,9103,2000617,12/8/62,3000617,756,101 Random Rd.,2456.6
TX,El Paso,3312.96,1000571,79999,Robert,18400,Leblanc,10783.19,(915) 123-4567,571,1934,2000571,5/5/77,3000571,839,101 Random Rd.,1706.03
TX,El Paso,228.15,1000442,79999,Gregory,5700,Carr,958.11,(915) 123-4567,442,9251,2000442,8/1/98,3000442,681,101 Random Rd.,2458.8
TX,El Paso,336.72,1000043,79968,Carlos,2400,Castanon,1745.31,(915) 747-5000,43,1237,2000043,6/3/37,3000043,636,500 W. University Ave.,2013.81
TX,El Paso,64.75,1000560,79999,Gerald,400,Beltran,11147.03,(915) 123-4567,560,8902,2000560,3/13/18,3000560,343,101 Random Rd.,1616.14
TX,El Paso,84.16,1000230,79999,Joanna,300,Trevino,5799.58,(915) 123-4567,230,8433,2000230,8/24/99,3000230,361,101 Random Rd.,2344.48
TX,El Paso,60.44,1000988,79999,Zachary,200,Campbell,8524.82,(915) 123-4567,988,5135,2000988,2/10/06,3000988,316,101 Random Rd.,2041.7
TX,El Paso,2610.65,1000388,79999,Joseph,9000,Brooks,21772.54,(915) 123-4567,388,2460,2000388,11/2/77,3000388,750,101 Random Rd.,1962.48
TX,El Paso,104.11,1000937,79999,Kylie,400,King,844.51,(915) 123-4567,937,4801,2000937,11/10/66,3000937,576,101 Random Rd.,2113.54
TX,El Paso,0.38,1000987,79999,Carmen,500,Petersen,17777.95,(915) 123-4567,987,4344,2000987,6/20/69,3000987,542,101 Random Rd.,2331.71
TX,El Paso,30.01,1000120,79999,Beverly,500,Johnson,22093.51,(915) 123-4567,120,6798,2000120,11/2/30,3000120,362,101 Random Rd.,2497.51
TX,El Paso,18.78,1000317,79999,Rachel,200,Phillips,16649.37,(915) 123-4567,317,7871,2000317,3/10/70,3000317,500,101 Random Rd.,1577.84
TX,El Paso,2.65,1000959,79999,Miranda,100,Walker,13210.57,(915) 123-4567,959,8814,2000959,7/7/95,3000959,341,101 Random Rd.,2121.48
TX,El Paso,580.84,1000844,79999,Jacob,2000,Norton,10712.4,(915) 123-4567,844,2469,2000844,6/22/06,3000844,658,101 Random Rd.,1979.06
TX,El Paso,2000.17,1000104,79999,Melissa,8000,Mccormick,22917,(915) 123-4567,104,4889,2000104,8/28/98,3000104,768,101 Random Rd.,1612.86
TX,El Paso,915.23,1000223,79999,Christian,6100,Smith,8112.74,(915) 123-4567,223,1260,2000223,3/19/99,3000223,730,101 Random Rd.,1671.98
TX,El Paso,26.59,1000215,79999,Virginia,200,Phelps,14030.08,(915) 123-4567,215,1590,2000215,11/4/11,3000215,556,101 Random Rd.,2005.93
TX,El Paso,13.58,1000845,79999,Joshua,100,Gomez,20591.57,(915) 123-4567,845,4876,2000845,8/18/44,3000845,550,101 Random Rd.,1570.55
TX,El Paso,21.03,1000725,79999,Jennifer,2100,Guzman,22163.52,(915) 123-4567,725,4167,2000725,2/12/21,3000725,669,101 Random Rd.,1753.93
TX,El Paso,12.59,1000042,79968,Aaron,400,Cardiel,16714.27,(915) 747-5000,42,3246,2000042,9/10/17,3000042,340,500 W. University Ave.,2384.61
TX,El Paso,48.25,1000426,79999,Tiffany,200,May,10980.24,(915) 123-4567,426,9192,2000426,12/10/09,3000426,501,101 Random Rd.,2181.42
TX,El Paso,10.61,1000528,79999,Kaylee,500,Hale,1938.33,(915) 123-4567,528,3363,2000528,5/4/71,3000528,455,101 Random Rd.,1657.56
TX,El Paso,1054.03,1000890,79999,Lauren,6200,Coleman,11697.65,(915) 123-4567,890,6823,2000890,1/31/82,3000890,731,101 Random Rd.,2368.65
TX,El Paso,328.68,1000655,79999,Kimberly,4100,Martinez,12898.36,(915) 123-4567,655,4436,2000655,9/9/85,3000655,646,101 Random Rd.,1836.23
TX,El Paso,561.17,1000310,79999,Marissa,5100,Oconnell,8534.83,(915) 123-4567,310,2495,2000310,8/13/52,3000310,728,101 Random Rd.,2052.74
TX,El Paso,34.04,1000613,79999,Michael,1700,King,4188.19,(915) 123-4567,613,9608,2000613,7/25/35,3000613,667,101 Random Rd.,1794.35
TX,El Paso,0.13,1000110,79999,Travis,8900,Mcdonald,2433.77,(915) 123-4567,110,4788,2000110,11/25/85,3000110,797,101 Random Rd.,1515.77
TX,El Paso,266.81,1000944,79999,Suzanne,1400,Kennedy,12447.4,(915) 123-4567,944,5235,2000944,4/2/67,3000944,647,101 Random Rd.,2419.51
TX,El Paso,2352.03,1000346,79999,Benjamin,8400,Johnson,16943.08,(915) 123-4567,346,4697,2000346,6/10/08,3000346,783,101 Random Rd.,1992.68
TX,El Paso,156.16,1001027,79999,Stephen,600,Peters,17846.55,(915) 123-4567,1027,7684,2001027,9/13/84,3001027,420,101 Random Rd.,2423.29
TX,El Paso,2314.45,1000168,79999,Thomas,8900,King,21740.86,(915) 123-4567,168,4776,2000168,9/2/08,3000168,798,101 Random Rd.,2226.98
TX,El Paso,12.74,1000584,79999,Sheri,300,Adams,12702.13,(915) 123-4567,584,2459,2000584,7/20/12,3000584,318,101 Random Rd.,2496.42
TX,El Paso,90.06,1000592,79999,Alyssa,600,Smith,14611.61,(915) 123-4567,592,3884,2000592,6/12/41,3000592,472,101 Random Rd.,2140.21
TX,El Paso,46.26,1000963,79999,Roger,200,Casey,6208.93,(915) 123-4567,963,2570,2000963,10/24/75,3000963,384,101 Random Rd.,1987.21
TX,El Paso,4350.01,1000861,79999,Brandon,14500,Miller,8013.61,(915) 123-4567,861,5905,2000861,10/24/43,3000861,783,101 Random Rd.,1648.57
TX,El Paso,2990.46,1000505,79999,Danielle,13000,Dorsey,835.4,(915) 123-4567,505,2430,2000505,1/15/88,3000505,765,101 Random Rd.,1745.86
TX,El Paso,3360.91,1000945,79999,Brett,21000,Mathis,12133.22,(915) 123-4567,945,2908,2000945,7/2/12,3000945,809,101 Random Rd.,2145.29
TX,El Paso,1518.34,1000990,79999,Emily,6600,Jackson,13263.55,(915) 123-4567,990,2105,2000990,6/6/57,3000990,701,101 Random Rd.,1706.26
TX,El Paso,12.94,1000809,79999,Emily,100,Estes,2096.96,(915) 123-4567,809,4508,2000809,7/29/78,3000809,344,101 Random Rd.,2444.15
TX,El Paso,92.25,1000826,79999,Crystal,400,Hayes,2882.26,(915) 123-4567,826,4216,2000826,9/2/55,3000826,359,101 Random Rd.,2155.56
TX,El Paso,180.43,1000358,79999,Robert,600,Wilson,16651.48,(915) 123-4567,358,2414,2000358,4/15/50,3000358,394,101 Random Rd.,2015.28
TX,El Paso,150.01,1000728,79999,Willie,1000,Hobbs,24493.35,(915) 123-4567,728,9623,2000728,5/10/65,3000728,622,101 Random Rd.,2295.45
TX,El Paso,81.86,1000699,79999,Julia,300,Young,13314.97,(915) 123-4567,699,8448,2000699,7/24/89,3000699,415,101 Random Rd.,1815.61
TX,El Paso,1104.87,1000795,79999,Debra,4600,Raymond,3704.64,(915) 123-4567,795,3986,2000795,9/7/07,3000795,645,101 Random Rd.,2298.38
TX,El Paso,30.78,1000846,79999,Robin,300,Wilson,13378.74,(915) 123-4567,846,4120,2000846,7/5/16,3000846,544,101 Random Rd.,2053.4
TX,El Paso,95.57,1000889,79999,Jesse,1900,Dunn,17690.97,(915) 123-4567,889,1530,2000889,7/16/90,3000889,601,101 Random Rd.,1880.58
TX,El Paso,3.45,1000747,79999,Sandy,300,Blackwell,13217.05,(915) 123-4567,747,2646,2000747,10/25/60,3000747,523,101 Random Rd.,1555.74
TX,El Paso,66.53,1000133,79999,Daniel,600,Hampton,3425.73,(915) 123-4567,133,5525,2000133,1/22/89,3000133,474,101 Random Rd.,1901.55
TX,El Paso,874.33,1000198,79999,Jerry,4600,Lee,6913.32,(915) 123-4567,198,5107,2000198,6/9/70,3000198,616,101 Random Rd.,1805.76
TX,El Paso,1540.48,1000456,79999,Trevor,7000,Young,5819.07,(915) 123-4567,456,1790,2000456,2/1/44,3000456,683,101 Random Rd.,2320.29
TX,El Paso,300.15,1000455,79999,Deborah,3000,Scott,22998.01,(915) 123-4567,455,9163,2000455,3/14/57,3000455,663,101 Random Rd.,2235.57
TX,El Paso,0.32,1000774,79999,Lori,400,Johnson,23796.8,(915) 123-4567,774,6187,2000774,6/23/58,3000774,480,101 Random Rd.,2202.79
TX,El Paso,552.04,1000449,79999,Gerald,2400,Baker,19725.4,(915) 123-4567,449,1817,2000449,10/23/07,3000449,659,101 Random Rd.,2127.98
TX,El Paso,60.38,1000352,79999,Lisa,200,Brown,15600.24,(915) 123-4567,352,6822,2000352,6/29/43,3000352,372,101 Random Rd.,2230.28
TX,El Paso,670.81,1000980,79999,Mariah,13400,Black,15444.33,(915) 123-4567,980,2731,2000980,8/22/56,3000980,793,101 Random Rd.,1603.2
TX,El Paso,45.11,1000282,79999,Dawn,300,King,8399.18,(915) 123-4567,282,5863,2000282,7/5/44,3000282,368,101 Random Rd.,2235.16
TX,El Paso,1863.41,1000971,79999,Douglas,6900,Mckay,3938.76,(915) 123-4567,971,9603,2000971,7/7/62,3000971,676,101 Random Rd.,1716.79
TX,El Paso,120.4,1000558,79999,Bobby,600,Gonzales,3273.36,(915) 123-4567,558,2746,2000558,10/5/96,3000558,432,101 Random Rd.,2191.03
TX,El Paso,32.83,1000956,79999,Robert,400,Flores,11483.8,(915) 123-4567,956,7443,2000956,12/18/85,3000956,522,101 Random Rd.,1975.15
TX,El Paso,1770.92,1000731,79999,Allison,11800,Weaver,13391.24,(915) 123-4567,731,3187,2000731,1/5/98,3000731,781,101 Random Rd.,1792.92
